n,days,seed_inst,coverage_ratio,seed_sa,z_greedy,feas_greedy,z_sa,feas_sa,t_sa,sa_iters,greedy_p_cob,greedy_p_erg,greedy_p_car,greedy_p_gua,greedy_p_cal,greedy_p_over,greedy_pref,sa_p_cob,sa_p_erg,sa_p_car,sa_p_gua,sa_p_cal,sa_p_over,sa_pref
8,21,4,1.3,21,61.667160588029766,False,0.4347651272248942,True,2.170259624996106,108000,10.0,4.0,242.5,8.0,3.0,30.0,0.0,0.0,6.0,15.0,1.0,2.0,12.0,0.0
8,21,4,1.3,22,61.667160588029766,False,0.4347651272248942,True,2.175775124997017,108000,10.0,4.0,242.5,8.0,3.0,30.0,0.0,0.0,6.0,15.0,1.0,2.0,12.0,0.0
8,21,4,1.3,23,61.667160588029766,False,0.4347651272248942,True,2.181610332991113,108000,10.0,4.0,242.5,8.0,3.0,30.0,0.0,0.0,6.0,15.0,1.0,2.0,12.0,0.0
8,21,4,1.3,24,61.667160588029766,False,0.4506030465121059,True,2.7047756249958184,108000,10.0,4.0,242.5,8.0,3.0,30.0,0.0,0.0,6.0,17.0,1.0,2.0,23.0,0.0
8,21,4,1.3,25,61.667160588029766,False,0.4347651272248942,True,2.425747000001138,108000,10.0,4.0,242.5,8.0,3.0,30.0,0.0,0.0,6.0,15.0,1.0,2.0,12.0,0.0
8,21,4,1.3,26,61.667160588029766,False,0.4347651272248942,True,2.2151263330015354,108000,10.0,4.0,242.5,8.0,3.0,30.0,0.0,0.0,6.0,15.0,1.0,2.0,12.0,0.0
8,21,4,1.3,27,61.667160588029766,False,0.4347651272248942,True,2.542334541998571,108000,10.0,4.0,242.5,8.0,3.0,30.0,0.0,0.0,6.0,15.0,1.0,2.0,12.0,0.0
8,21,4,1.3,28,61.667160588029766,False,0.4366650224030912,True,3.0346764999994775,108000,10.0,4.0,242.5,8.0,3.0,30.0,0.0,0.0,6.0,14.5,1.0,2.0,16.0,0.0
8,21,4,1.3,29,61.667160588029766,False,0.4347651272248942,True,2.8268138749990612,108000,10.0,4.0,242.5,8.0,3.0,30.0,0.0,0.0,6.0,15.0,1.0,2.0,12.0,0.0
8,21,0,1.5,0,49.46458628671955,True,0.5812803209778885,True,2.9061007499985863,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,33.0,2.0,2.0,97.0,0.0
8,21,0,1.5,1,49.46458628671955,True,0.48526219863794473,True,3.221226416004356,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,42.25,2.0,1.0,131.0,0.0
8,21,0,1.5,2,49.46458628671955,True,6.3783423185583015,True,2.527390249990276,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,1.0,6.0,23.25,1.0,1.0,97.0,0.0
8,21,0,1.5,3,49.46458628671955,True,0.5756832166104693,True,3.4067485830018995,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,46.75,1.0,2.0,97.0,0.0
8,21,0,1.5,4,49.46458628671955,True,0.7202162768802169,True,2.767862916996819,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,67.75,3.0,2.0,114.0,0.0
8,21,0,1.5,5,49.46458628671955,True,0.546954610253501,True,3.841184290999081,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,35.0,1.0,2.0,97.0,0.0
8,21,0,1.5,6,49.46458628671955,True,12.517064848695938,True,2.285610250008176,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,2.0,6.0,18.5,1.0,2.0,90.0,0.0
8,21,0,1.5,7,49.46458628671955,True,0.5488753688788746,True,2.1734397079999326,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,29.75,1.0,2.0,114.0,0.0
8,21,0,1.5,8,49.46458628671955,True,0.5679199060091301,True,2.1902429159963503,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,21.5,2.0,2.0,114.0,0.0
8,21,0,1.5,9,49.46458628671955,True,0.5887023020971497,True,2.267707999999402,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,30.0,2.0,2.0,114.0,0.0
8,21,0,1.5,10,49.46458628671955,True,0.6187404201357262,True,2.280706999998074,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,36.25,2.0,2.0,131.0,0.0
8,21,0,1.5,11,49.46458628671955,True,0.5182260038965327,True,2.2769102089951048,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,23.25,1.0,2.0,97.0,0.0
8,21,0,1.5,12,49.46458628671955,True,6.658659176522623,True,2.272869541993714,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,1.0,6.0,22.75,1.0,3.0,80.0,0.0
8,21,0,1.5,13,49.46458628671955,True,6.52649046670645,True,2.2595890420052456,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,1.0,6.0,23.25,1.0,2.0,97.0,0.0
8,21,0,1.5,14,49.46458628671955,True,0.5880910551533843,True,2.2621580839913804,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,29.75,2.0,2.0,114.0,0.0
8,21,0,1.5,15,49.46458628671955,True,0.5611091718336343,True,2.235166375001427,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,24.75,2.0,2.0,97.0,0.0
8,21,0,1.5,16,49.46458628671955,True,0.7400389803095919,True,2.2636271250084974,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,7.0,74.5,2.0,2.0,155.0,0.0
8,21,0,1.5,17,49.46458628671955,True,0.5182260038965327,True,2.274963124989881,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,23.25,1.0,2.0,97.0,0.0
8,21,0,1.5,18,49.46458628671955,True,0.4454441294991237,True,2.277780874996097,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,32.0,2.0,1.0,114.0,0.0
8,21,0,1.5,19,49.46458628671955,True,0.5475658571972664,True,2.2510545419936534,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,35.25,1.0,2.0,97.0,0.0
8,21,0,1.5,20,49.46458628671955,True,6.511820540056084,True,2.207295874992269,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,1.0,6.0,17.25,1.0,2.0,97.0,0.0
8,21,0,1.5,21,49.46458628671955,True,6.52649046670645,True,2.179133958008606,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,1.0,6.0,23.25,1.0,2.0,97.0,0.0
8,21,0,1.5,22,49.46458628671955,True,0.5880910551533843,True,2.1764884170115693,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,29.75,2.0,2.0,114.0,0.0
8,21,0,1.5,23,49.46458628671955,True,0.5182260038965327,True,2.1723215420061024,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,23.25,1.0,2.0,97.0,0.0
8,21,0,1.5,24,49.46458628671955,True,12.531123528402539,True,2.17289262500708,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,2.0,6.0,24.25,1.0,2.0,90.0,0.0
8,21,0,1.5,25,49.46458628671955,True,0.5182260038965327,True,2.1726902090013027,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,23.25,1.0,2.0,97.0,0.0
8,21,0,1.5,26,49.46458628671955,True,0.6132391976418385,True,2.1839427500090096,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,34.0,2.0,2.0,131.0,0.0
8,21,0,1.5,27,49.46458628671955,True,0.5488753688788746,True,2.1707075419981265,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,29.75,1.0,2.0,114.0,0.0
8,21,0,1.5,28,49.46458628671955,True,0.47976984022351127,True,2.1667999580095056,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,30.0,3.0,1.0,114.0,0.0
8,21,0,1.5,29,49.46458628671955,True,0.5488753688788746,True,2.1822285419912077,110400,8.0,6.0,207.5,9.0,3.0,60.0,0.0,0.0,6.0,29.75,1.0,2.0,114.0,0.0
8,21,1,1.5,0,85.16793790164252,False,12.521837156992763,True,2.020933833991876,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,2.0,4.0,22.0,1.0,2.0,104.0,0.0
8,21,1,1.5,1,85.16793790164252,False,6.5302924775832025,True,2.040501833005692,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,5.0,29.75,1.0,2.0,94.0,0.0
8,21,1,1.5,2,85.16793790164252,False,6.649171545167683,True,2.0547899580124067,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,6.0,40.25,3.0,2.0,104.0,0.0
8,21,1,1.5,3,85.16793790164252,False,6.713144378686433,True,2.0585540419997415,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,6.0,35.25,1.0,3.0,111.0,0.0
8,21,1,1.5,4,85.16793790164252,False,6.55596475890708,True,2.0474622909969185,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,6.0,34.0,1.0,2.0,104.0,0.0
8,21,1,1.5,5,85.16793790164252,False,6.56128390784325,True,2.0493058749998454,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,6.0,36.25,1.0,2.0,104.0,0.0
8,21,1,1.5,6,85.16793790164252,False,12.533934526969121,True,2.0340642079972895,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,2.0,5.0,26.75,1.0,2.0,97.0,0.0
8,21,1,1.5,7,85.16793790164252,False,6.534835917299515,True,2.036802832997637,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,5.0,28.0,1.0,2.0,104.0,0.0
8,21,1,1.5,8,85.16793790164252,False,6.5758246532194145,True,2.052613874999224,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,6.0,17.0,2.0,2.0,128.0,0.0
8,21,1,1.5,9,85.16793790164252,False,6.569558139521737,True,2.037581374999718,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,6.0,39.75,1.0,2.0,104.0,0.0
8,21,1,1.5,10,85.16793790164252,False,12.737865294015894,True,2.0459947920026025,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,2.0,6.0,28.25,2.0,3.0,104.0,0.0
8,21,1,1.5,11,85.16793790164252,False,12.56858830426018,True,2.041078333000769,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,2.0,5.0,22.25,2.0,2.0,104.0,0.0
8,21,1,1.5,12,85.16793790164252,False,6.555355273091477,True,2.0524211669981014,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,6.0,27.5,1.0,2.0,121.0,0.0
8,21,1,1.5,13,85.16793790164252,False,12.573741229792095,True,2.036790874990402,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,2.0,5.0,27.0,2.0,2.0,97.0,0.0
8,21,1,1.5,14,85.16793790164252,False,12.526990082524676,True,2.0273138749907957,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,2.0,4.0,26.75,1.0,2.0,97.0,0.0
8,21,1,1.5,15,85.16793790164252,False,18.767659825671316,True,2.0275560839945683,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,3.0,5.0,39.25,2.0,3.0,107.0,0.0
8,21,1,1.5,16,85.16793790164252,False,6.721594973758978,True,2.037003416000516,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,5.0,44.75,4.0,2.0,138.0,0.0
8,21,1,1.5,17,85.16793790164252,False,6.601810912084662,True,2.0494117089983774,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,5.0,33.5,2.0,2.0,121.0,0.0
8,21,1,1.5,18,85.16793790164252,False,6.60120142626906,True,2.0434890830074437,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,5.0,27.0,2.0,2.0,138.0,0.0
8,21,1,1.5,19,85.16793790164252,False,6.537236922027647,True,2.053522999995039,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,6.0,29.75,1.0,2.0,94.0,0.0
8,21,1,1.5,20,85.16793790164252,False,12.58098118251077,True,2.0092768330068793,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,2.0,4.0,33.0,2.0,2.0,97.0,0.0
8,21,1,1.5,21,85.16793790164252,False,12.573741229792095,True,2.0387097089987947,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,2.0,5.0,27.0,2.0,2.0,97.0,0.0
8,21,1,1.5,22,85.16793790164252,False,6.527595964580839,True,2.0385205000056885,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,6.0,22.0,1.0,2.0,104.0,0.0
8,21,1,1.5,23,85.16793790164252,False,6.8374903493442005,True,2.0555388329958078,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,6.0,51.0,3.0,3.0,121.0,0.0
8,21,1,1.5,24,85.16793790164252,False,12.528781601437206,True,2.034160333001637,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,2.0,5.0,22.0,1.0,2.0,104.0,0.0
8,21,1,1.5,25,85.16793790164252,False,12.364657537213409,True,2.0193964170030085,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,2.0,4.0,20.75,1.0,1.0,97.0,0.0
8,21,1,1.5,26,85.16793790164252,False,6.608755356529107,True,2.0526343749952503,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,6.0,33.5,2.0,2.0,121.0,0.0
8,21,1,1.5,27,85.16793790164252,False,6.532083996495732,True,2.0456451249920065,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,6.0,25.0,1.0,2.0,101.0,0.0
8,21,1,1.5,28,85.16793790164252,False,18.54145512245433,True,2.0545262080122484,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,3.0,5.0,20.25,1.0,2.0,114.0,0.0
8,21,1,1.5,29,85.16793790164252,False,6.626842201196052,True,2.045484750007745,105600,14.0,1.0,275.25,6.0,1.0,15.0,0.0,1.0,5.0,27.5,3.0,2.0,121.0,0.0
8,21,2,1.5,0,49.12686264064813,True,0.4981963325135323,True,2.270865083002718,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,19.0,1.0,2.0,83.0,0.0
8,21,2,1.5,1,49.12686264064813,True,0.3259305583630932,True,2.273257124994416,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,2,49.12686264064813,True,0.3259305583630932,True,2.2810063749930123,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,3,49.12686264064813,True,6.33440513463428,True,2.2648301250010263,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,1.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,4,49.12686264064813,True,0.3259305583630932,True,2.2783859170012875,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,5,49.12686264064813,True,0.3259305583630932,True,2.258889000004274,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,6,49.12686264064813,True,0.3259305583630932,True,2.2749593339976855,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,7,49.12686264064813,True,0.36315850796217686,True,2.2569520410033874,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,8.0,48.0,1.0,0.25,124.0,0.0
8,21,2,1.5,8,49.12686264064813,True,6.327460690189835,True,2.269896500001778,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,1.0,5.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,9,49.12686264064813,True,0.3259305583630932,True,2.268988374999026,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,10,49.12686264064813,True,0.3259305583630932,True,2.268352249986492,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,11,49.12686264064813,True,0.3423162256024976,True,2.2658823750098236,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,16.0,1.0,1.0,83.0,0.0
8,21,2,1.5,12,49.12686264064813,True,0.3259305583630932,True,2.2624184589949436,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,13,49.12686264064813,True,0.3259305583630932,True,2.259046749997651,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,14,49.12686264064813,True,0.3259305583630932,True,2.2697937920020195,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,15,49.12686264064813,True,0.3259305583630932,True,2.2681439999869326,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,16,49.12686264064813,True,0.3423162256024976,True,2.2734720000007655,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,16.0,1.0,1.0,83.0,0.0
8,21,2,1.5,17,49.12686264064813,True,0.4581176793455068,True,2.2728697919956176,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,41.0,2.0,1.0,97.0,0.0
8,21,2,1.5,18,49.12686264064813,True,0.3259305583630932,True,2.2724453749979148,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,19,49.12686264064813,True,0.3259305583630932,True,2.2761978749913396,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,20,49.12686264064813,True,0.3259305583630932,True,2.2900502499978757,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,21,49.12686264064813,True,0.3259305583630932,True,2.280808124996838,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,22,49.12686264064813,True,0.3259305583630932,True,2.285466790999635,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,23,49.12686264064813,True,0.3613060595085686,True,2.2866420420032227,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,20.0,1.0,1.0,93.0,0.0
8,21,2,1.5,24,49.12686264064813,True,0.3259305583630932,True,2.277448791995994,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,25,49.12686264064813,True,0.3423162256024976,True,2.2843427500047255,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,16.0,1.0,1.0,83.0,0.0
8,21,2,1.5,26,49.12686264064813,True,0.3259305583630932,True,2.33278558398888,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,27,49.12686264064813,True,0.3259305583630932,True,2.436361041996861,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,28,49.12686264064813,True,0.3259305583630932,True,2.3052044579962967,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,0.0,6.0,12.0,1.0,1.0,76.0,0.0
8,21,2,1.5,29,49.12686264064813,True,6.331800967967613,True,2.2937308749969816,115200,8.0,5.0,152.0,8.0,2.0,26.0,0.0,1.0,6.0,12.0,1.0,1.0,73.0,0.0
8,21,3,1.5,0,67.53113548199528,False,6.510511028374475,True,2.311363957996946,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,1.0,6.0,22.75,1.0,2.0,80.0,0.0
8,21,3,1.5,1,67.53113548199528,False,0.5182260038965327,True,2.1428543330112007,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,23.25,1.0,2.0,97.0,0.0
8,21,3,1.5,2,67.53113548199528,False,6.513531182544537,True,2.1205233329965267,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,1.0,6.0,21.5,1.0,2.0,87.0,0.0
8,21,3,1.5,3,67.53113548199528,False,6.550195387244347,True,2.1064510839933064,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,1.0,5.0,29.75,1.0,2.0,114.0,0.0
8,21,3,1.5,4,67.53113548199528,False,0.6474778905721484,True,2.1138299589947565,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,38.0,3.0,2.0,114.0,0.0
8,21,3,1.5,5,67.53113548199528,False,0.503556077246166,True,2.0997502080135746,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,17.25,1.0,2.0,97.0,0.0
8,21,3,1.5,6,67.53113548199528,False,12.508810892569885,True,2.097009374992922,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,2.0,5.0,24.0,1.0,2.0,73.0,0.0
8,21,3,1.5,7,67.53113548199528,False,0.6155101498287443,True,2.1172169579949696,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,47.0,2.0,2.0,97.0,0.0
8,21,3,1.5,8,67.53113548199528,False,0.6174309084541179,True,2.113183791996562,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,41.75,2.0,2.0,114.0,0.0
8,21,3,1.5,9,67.53113548199528,False,6.511820540056084,True,2.1000937079952564,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,1.0,6.0,17.25,1.0,2.0,97.0,0.0
8,21,3,1.5,10,67.53113548199528,False,6.6397540509706365,True,2.098638708004728,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,1.0,6.0,47.5,2.0,2.0,114.0,0.0
8,21,3,1.5,11,67.53113548199528,False,0.5666103943275218,True,2.085772915990674,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,27.0,2.0,2.0,97.0,0.0
8,21,3,1.5,12,67.53113548199528,False,0.5359160847169621,True,2.0986198329919716,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,28.0,1.0,2.0,104.0,0.0
8,21,3,1.5,13,67.53113548199528,False,0.5972597593098636,True,2.0959866250050254,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,33.5,2.0,2.0,114.0,0.0
8,21,3,1.5,14,67.53113548199528,False,0.503556077246166,True,2.0954725829942618,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,17.25,1.0,2.0,97.0,0.0
8,21,3,1.5,15,67.53113548199528,False,0.7912514282404078,True,2.096216165999067,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,52.25,2.0,3.0,114.0,0.0
8,21,3,1.5,16,67.53113548199528,False,0.5182260038965327,True,2.103999415994622,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,23.25,1.0,2.0,97.0,0.0
8,21,3,1.5,17,67.53113548199528,False,12.694072150699869,True,2.099020916997688,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,2.0,6.0,56.75,2.0,2.0,141.0,0.0
8,21,3,1.5,18,67.53113548199528,False,0.6082622042976387,True,2.1078715409967117,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,38.0,2.0,2.0,114.0,0.0
8,21,3,1.5,19,67.53113548199528,False,6.510511028374475,True,2.1021323750028387,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,1.0,6.0,22.75,1.0,2.0,80.0,0.0
8,21,3,1.5,20,67.53113548199528,False,6.5936388648799005,True,2.1017007079935865,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,1.0,5.0,40.0,2.0,2.0,90.0,0.0
8,21,3,1.5,21,67.53113548199528,False,0.5182260038965327,True,2.1052204580046237,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,23.25,1.0,2.0,97.0,0.0
8,21,3,1.5,22,67.53113548199528,False,0.5328959305468995,True,2.106984750003903,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,29.25,1.0,2.0,97.0,0.0
8,21,3,1.5,23,67.53113548199528,False,6.58536193705498,True,2.113359875002061,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,1.0,6.0,15.25,3.0,2.0,97.0,0.0
8,21,3,1.5,24,67.53113548199528,False,0.5328959305468995,True,2.1047228749957867,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,29.25,1.0,2.0,97.0,0.0
8,21,3,1.5,25,67.53113548199528,False,0.5825898326594968,True,2.1262758339871652,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,27.5,2.0,2.0,114.0,0.0
8,21,3,1.5,26,67.53113548199528,False,0.6590827184242346,True,2.093503291005618,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,52.75,2.0,2.0,131.0,0.0
8,21,3,1.5,27,67.53113548199528,False,6.524569708081076,True,2.09078979199694,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,1.0,6.0,28.5,1.0,2.0,80.0,0.0
8,21,3,1.5,28,67.53113548199528,False,0.5972597593098636,True,2.0942692090029595,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,0.0,6.0,33.5,2.0,2.0,114.0,0.0
8,21,3,1.5,29,67.53113548199528,False,6.511820540056084,True,2.098599582997849,108000,11.0,3.0,243.75,9.0,3.0,30.0,0.0,1.0,6.0,17.25,1.0,2.0,97.0,0.0
8,21,4,1.5,0,91.83052283740038,False,0.4711050455535749,True,2.0811004169954685,108000,15.0,3.0,320.5,9.0,3.0,30.0,0.0,0.0,6.0,15.0,1.0,2.0,62.0,0.0
8,21,4,1.5,1,91.83052283740038,False,0.4711050455535749,True,2.0890885419939877,108000,15.0,3.0,320.5,9.0,3.0,30.0,0.0,0.0,6.0,15.0,1.0,2.0,62.0,0.0
8,21,4,1.5,2,91.83052283740038,False,0.4871478263022381,True,2.075636833003955,108000,15.0,3.0,320.5,9.0,3.0,30.0,0.0,0.0,6.0,21.0,1.0,2.0,62.0,0.0
8,21,4,1.5,3,91.83052283740038,False,0.4711050455535749,True,2.0901592080044793,108000,15.0,3.0,320.5,9.0,3.0,30.0,0.0,0.0,6.0,15.0,1.0,2.0,62.0,0.0
8,21,4,1.5,4,91.83052283740038,False,0.4871478263022381,True,2.08493191699381,108000,15.0,3.0,320.5,9.0,3.0,30.0,0.0,0.0,6.0,21.0,1.0,2.0,62.0,0.0
8,21,4,1.5,5,91.83052283740038,False,0.4711050455535749,True,2.113930541992886,108000,15.0,3.0,320.5,9.0,3.0,30.0,0.0,0.0,6.0,15.0,1.0,2.0,62.0,0.0
8,21,4,1.5,6,91.83052283740038,False,0.4758445360467419,True,2.094179332998465,108000,15.0,3.0,320.5,9.0,3.0,30.0,0.0,0.0,6.0,14.5,1.0,2.0,69.0,0.0
8,21,4,1.5,7,91.83052283740038,False,0.49115852148940387,True,2.0930744580109604,108000,15.0,3.0,320.5,9.0,3.0,30.0,0.0,0.0,6.0,22.5,1.0,2.0,62.0,0.0
8,21,4,1.5,8,91.83052283740038,False,0.4711050455535749,True,2.0969257920078235,108000,15.0,3.0,320.5,9.0,3.0,30.0,0.0,0.0,6.0,15.0,1.0,2.0,62.0,0.0
