n,days,seed_inst,coverage_ratio,seed_sa,z_greedy,feas_greedy,z_sa,feas_sa,t_sa,sa_iters,greedy_p_cob,greedy_p_erg,greedy_p_car,greedy_p_gua,greedy_p_cal,greedy_p_over,greedy_pref,sa_p_cob,sa_p_erg,sa_p_car,sa_p_gua,sa_p_cal,sa_p_over,sa_pref
40,28,1,1.1,25,43.08796558110951,False,0.5654198805033696,True,89.59840362495743,720000,7.0,24.0,683.0,9.0,3.0,4.0,0.0,0.0,26.0,345.0,3.0,2.0,0.0,0.0
40,28,1,1.1,26,43.08796558110951,False,0.6250929700523358,True,85.6476113339886,720000,7.0,24.0,683.0,9.0,3.0,4.0,0.0,0.0,25.0,491.0,2.0,2.0,1.0,0.0
40,28,1,1.1,27,43.08796558110951,False,0.5931358386420794,True,93.15581399999792,720000,7.0,24.0,683.0,9.0,3.0,4.0,0.0,0.0,27.0,437.0,2.0,2.0,0.0,0.0
40,28,1,1.1,28,43.08796558110951,False,0.6204679574264464,True,92.32011987501755,720000,7.0,24.0,683.0,9.0,3.0,4.0,0.0,0.0,28.0,430.0,3.0,2.0,0.0,0.0
40,28,1,1.1,29,43.08796558110951,False,0.6506322202469592,True,85.51504099997692,720000,7.0,24.0,683.0,9.0,3.0,4.0,0.0,0.0,24.0,484.0,3.0,2.0,2.0,0.0
40,28,0,1.1,0,37.13881453157489,False,0.6600559568700495,True,56.68859366700053,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,26.0,425.89999999999975,4.0,2.0,0.0,0.0
40,28,0,1.1,1,37.13881453157489,False,0.5958000121078736,True,61.98971116601024,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,25.0,420.89999999999975,2.0,2.0,10.0,0.0
40,28,0,1.1,2,37.13881453157489,False,0.5890414641164263,True,77.08162787504261,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,26.0,318.0999999999998,4.0,2.0,0.0,0.0
40,28,0,1.1,3,37.13881453157489,False,0.5797793988895701,True,85.25278991699452,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,26.0,396.89999999999975,2.0,2.0,1.0,0.0
40,28,0,1.1,4,37.13881453157489,False,0.5749846521960462,True,91.25349491700763,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,28.0,386.89999999999975,2.0,2.0,0.0,0.0
40,28,0,1.1,5,37.13881453157489,False,0.6121450638317202,True,94.68798116699327,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,26.0,399.6999999999997,3.0,2.0,0.0,0.0
40,28,0,1.1,6,37.13881453157489,False,0.5854462920055121,True,94.30044449999696,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,26.0,405.6999999999997,2.0,2.0,0.0,0.0
40,28,0,1.1,7,37.13881453157489,False,0.6218415267890527,True,92.79547833302058,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,28.0,411.49999999999966,3.0,2.0,0.0,0.0
40,28,0,1.1,8,37.13881453157489,False,0.579583314403404,True,90.18104141601361,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,26.0,396.7999999999997,2.0,2.0,0.0,0.0
40,28,0,1.1,9,37.13881453157489,False,0.6506656295431826,True,91.41039004101185,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,26.0,455.9999999999998,3.0,2.0,11.0,0.0
40,28,0,1.1,10,37.13881453157489,False,0.6563417864931167,True,91.52914595801849,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,26.0,465.9999999999998,3.0,2.0,4.0,0.0
40,28,0,1.1,11,37.13881453157489,False,0.6540141492300174,True,86.84869312500814,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,27.0,461.5999999999997,3.0,2.0,1.0,0.0
40,28,0,1.1,12,37.13881453157489,False,0.6581924946617597,True,84.81401362502947,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,26.0,469.5999999999997,3.0,2.0,0.0,0.0
40,28,0,1.1,13,37.13881453157489,False,0.6141544448492533,True,97.42203779198462,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,27.0,400.49999999999966,3.0,2.0,4.0,0.0
40,28,0,1.1,14,37.13881453157489,False,0.5857601934573211,True,100.8656827089726,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,29.0,401.5999999999997,2.0,2.0,1.0,0.0
40,28,0,1.1,15,37.13881453157489,False,0.6025994287238662,True,96.22786466602702,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,30.0,425.89999999999975,2.0,2.0,0.0,0.0
40,28,0,1.1,16,37.13881453157489,False,0.5505445994951239,True,88.29871141701005,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,28.0,349.7999999999997,2.0,2.0,0.0,0.0
40,28,0,1.1,17,37.13881453157489,False,0.6293387397210483,True,90.54972224996891,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,26.0,425.7999999999997,3.0,2.0,0.0,0.0
40,28,0,1.1,18,37.13881453157489,False,0.5950249379972016,True,94.41762804199243,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,25.0,421.6999999999997,2.0,2.0,0.0,0.0
40,28,0,1.1,19,37.13881453157489,False,0.5974750241429398,True,89.01871749997372,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,27.0,422.49999999999966,2.0,2.0,0.0,0.0
40,28,0,1.1,20,37.13881453157489,False,0.6364987664785027,True,91.55709770799149,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,26.0,482.99999999999955,2.0,2.0,1.0,0.0
40,28,0,1.1,21,37.13881453157489,False,0.6338355725619121,True,89.01643883396173,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,27.0,477.2999999999996,2.0,2.0,2.0,0.0
40,28,0,1.1,22,37.13881453157489,False,0.6372361581993091,True,97.41193770902464,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,26.0,436.7999999999997,3.0,2.0,5.0,0.0
40,28,0,1.1,23,37.13881453157489,False,0.6599977546191935,True,87.38163612503558,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,25.0,473.7999999999997,3.0,2.0,0.0,0.0
40,28,0,1.1,24,37.13881453157489,False,0.5937200834314774,True,87.79775229195366,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,27.0,416.7999999999997,2.0,2.0,0.0,0.0
40,28,0,1.1,25,37.13881453157489,False,0.6468273871332103,True,89.8683476659935,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,29.0,494.2999999999996,2.0,2.0,1.0,0.0
40,28,0,1.1,26,37.13881453157489,False,0.676678990050429,True,84.87974899995606,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,26.0,494.49999999999966,3.0,2.0,16.0,0.0
